catalogNumber,dc:modified,basisOfRecord,institutionCode,collectionCode,associatedMedia,fieldNotes,scientificName,vernacularName,ScrapedName,AnnotatorName,VerbatimDate,identifiedBy,dateIdentified,associatedReferences,dataGeneralizations,identificationRemarks,occurenceRemarks,country,countryCode,stateProvince,county,locality,verbatimLocality,AnnotatorLocality,ScrapeGoatField,"decimal latitude","decimal longitude",geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,georeferencedDate,Kingdom,Phylum,Class,Order,Family,Genus,Species,EventDate,Day,Month,Year
JHFN1-91-I,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,magpies,magpies,"July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-J,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Sphaerium,Sphaerium,"July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-K,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Physa,Physa,"July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-L,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Planorbis trivolvis","Planorbis trivolvis","July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-M,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"P. bicarinatus","Planorbis bicarinatus","July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-N,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"P. parvus","Planorbis parvus","July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-O,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,turtles,turtles,"July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-P,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"green water beetles","green water beetles","July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-Q,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,leeches,leeches,"July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-92-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/92?oldid=3580170",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,gasteropods,gasteropods,"July 2, 1906","Junius Henderson",1906-07-02,,,,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-92-B,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/92?oldid=3580170",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Vivipara,Vivipara,"July 2, 1906","Junius Henderson",1906-07-02,,,,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-92-C,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/92?oldid=3580170",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,bivalves,bivalves,"July 2, 1906","Junius Henderson",1906-07-02,,,,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-92-D,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/92?oldid=3580170",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Corbicula,Corbicula,"July 2, 1906","Junius Henderson",1906-07-02,,,,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-92-E,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/92?oldid=3580170",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,bivalves,bivalves,"July 2, 1906","Junius Henderson",1906-07-02,,,,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-92-F,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/92?oldid=3580170",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Ostrea glabra","Ostrea glabra","July 2, 1906","Junius Henderson",1906-07-02,,,,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-92-G,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/92?oldid=3580170",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Corbicula,Corbicula,"July 2, 1906","Junius Henderson",1906-07-02,,,,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-92-H,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/92?oldid=3580170",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,gasteropoda,gasteropoda,"July 2, 1906","Junius Henderson",1906-07-02,,,,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-93-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/93?oldid=3614581",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"O. glabra","Ostrea glabra","July 3, 1906","Junius Henderson",1906-07-03,,,,,"United States of America",US,Colorado,,,"cache la Poudre","Cache La Poudre",,,,,,,,,,,,,,,,,,
JHFN1-93-B,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/93?oldid=3614581",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Viviparus,Viviparus,"July 3, 1906","Junius Henderson",1906-07-03,,,,,"United States of America",US,Colorado,,,"cache la Poudre","Cache La Poudre",,,,,,,,,,,,,,,,,,
JHFN1-93-C,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/93?oldid=3614581",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Physa,Physa,"July 3, 1906","Junius Henderson",1906-07-03,,,,,"United States of America",US,Colorado,,,"cache la Poudre","Cache La Poudre",,,,,,,,,,,,,,,,,,
JHFN1-93-D,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/93?oldid=3614581",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Ostrea glabra","Ostrea glabra","July 3, 1906","Junius Henderson",1906-07-03,,,,,"United States of America",US,Colorado,,,"cache la Poudre","Cache La Poudre",,,,,,,,,,,,,,,,,,
JHFN1-93-E,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/93?oldid=3614581",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,bivalve,bivalve,"July 3, 1906","Junius Henderson",1906-07-03,,,,,"United States of America",US,Colorado,,,"cache la Poudre","Cache La Poudre",,,,,,,,,,,,,,,,,,
JHFN1-94-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/94?oldid=3614582",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,gasteropods,gasteropods,"July 3, 1906","Junius Henderson",1906-07-03,,,,,"United States of America",US,Colorado,,,"cache la Poudre","Cache La Poudre",,,,,,,,,,,,,,,,,,
JHFN1-94-B,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/94?oldid=3614582",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,bivalves,bivalves,"July 3, 1906","Junius Henderson",1906-07-03,,,,,"United States of America",US,Colorado,,,"cache la Poudre","Cache La Poudre",,,,,,,,,,,,,,,,,,
JHFN1-94-C,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/94?oldid=3614582",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,gasteropods,gasteropods,"July 3, 1906","Junius Henderson",1906-07-03,,,,,"United States of America",US,Colorado,,,"cache la Poudre","Cache La Poudre",,,,,,,,,,,,,,,,,,
JHFN1-94-D,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/94?oldid=3614582",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Viviparus,Viviparus,"July 3, 1906","Junius Henderson",1906-07-03,,,,,"United States of America",US,Colorado,,,"cache la Poudre","Cache La Poudre",,,,,,,,,,,,,,,,,,
JHFN1-95-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/95?oldid=3581254",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Cardium speciosum","Cardium speciosum","July 4, 1906","Junius Henderson",1906-07-04,,,,,"United States of America",US,Colorado,,,"Little Thompson","Little Thompson Creek",,,,,,,,,,,,,,,,,,
JHFN1-95-B,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/95?oldid=3581254",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,shark,shark,"July 4, 1906","Junius Henderson",1906-07-04,,,,,"United States of America",US,Colorado,,,"Little Thompson","Little Thompson Creek",,,,,,,,,,,,,,,,,,
JHFN1-95-C,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/95?oldid=3581254",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,mollusks,mollusks,"July 4, 1906","Junius Henderson",1906-07-04,,,,,"United States of America",US,Colorado,,,"Little Thompson","Little Thompson Creek",,,,,,,,,,,,,,,,,,
JHFN1-96-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/96?oldid=3614583",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Ostrea glabra","Ostrea glabra","July 4, 1906","Junius Henderson",1906-07-04,,,,,"United States of America",US,Colorado,,,"Little Thompson","Little Thompson Creek",,,,,,,,,,,,,,,,,,
JHFN1-96-B,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/96?oldid=3614583",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Cardium speciosum","Cardium speciosum","July 4, 1906","Junius Henderson",1906-07-04,,,,,"United States of America",US,Colorado,,,"Little Thompson","Little Thompson Creek",,,,,,,,,,,,,,,,,,
JHFN1-96-C,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/96?oldid=3614583",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,mollusks,mollusks,"July 5, 1906","Junius Henderson",1906-07-05,,,,,"United States of America",US,Colorado,,,"Little Thompson","Little Thompson Creek",,,,,,,,,,,,,,,,,,
JHFN1-96-D,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/96?oldid=3614583",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Physas,Physas,"July 5, 1906","Junius Henderson",1906-07-05,,,,,"United States of America",US,Colorado,,,"Little Thompson","Little Thompson Creek",,,,,,,,,,,,,,,,,,
JHFN1-96-E,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/96?oldid=3614583",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Planorbis parvus","Planorbis parvus","July 5, 1906","Junius Henderson",1906-07-05,,,,,"United States of America",US,Colorado,,,"Little Thompson","Little Thompson Creek",,,,,,,,,,,,,,,,,,
JHFN1-96-F,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/96?oldid=3614583",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Ostrea sp.",Ostrea,"July 5, 1906","Junius Henderson",1906-07-05,,,,,"United States of America",US,Colorado,,,"St. Vrain","St. Vrain Creek",,,,,,,,,,,,,,,,,,
JHFN1-97-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/97?oldid=3614584",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,fucoids,fucoids,"July 5, 1906","Junius Henderson",1906-07-05,,,,,"United States of America",US,Colorado,,,"White Rocks","White Rocks",,,,,,,,,,,,,,,,,,
JHFN1-98-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/98?oldid=3614585",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,mollusca,mollusca,"Aug 31, 1906","Junius Henderson",1906-08-31,,,,,"United States of America",US,Colorado,,,"Gold Miner Hotel","Gold Miner Hotel, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-98-B,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/98?oldid=3614585",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Zonitoides arboreus","Zonitoides arboreus","Aug 31, 1906","Junius Henderson",1906-08-31,,,,,"United States of America",US,Colorado,,,"Gold Miner Hotel","Gold Miner Hotel, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-98-C,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/98?oldid=3614585",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"quaking aspens","Populus tremuloides","Aug 31, 1906","Junius Henderson",1906-08-31,,,,,"United States of America",US,Colorado,,,"Gold Miner Hotel","Gold Miner Hotel, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-98-D,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/98?oldid=3614585",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Vitrina pfeifferi","Vitrina pfeifferi","Aug 31, 1906","Junius Henderson",1906-08-31,,,,,"United States of America",US,Colorado,,,"Gold Miner Hotel","Gold Miner Hotel, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-98-E,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/98?oldid=3614585",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Vallonia cyalophorella","Vallonia cyalophorella","Aug 31, 1906","Junius Henderson",1906-08-31,,,,,"United States of America",US,Colorado,,,"Gold Miner Hotel","Gold Miner Hotel, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-98-F,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/98?oldid=3614585",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Agriolimax,Agriolimax,"Aug 31, 1906","Junius Henderson",1906-08-31,,,,,"United States of America",US,Colorado,,,"Gold Miner Hotel","Gold Miner Hotel, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-98-G,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/98?oldid=3614585",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,campestris,"Agriolimax campestris","Aug 31, 1906","Junius Henderson",1906-08-31,,,,,"United States of America",US,Colorado,,,"Gold Miner Hotel","Gold Miner Hotel, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-98-H,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/98?oldid=3614585",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Pisidium sp.",Pisidium,"Aug 31, 1906","Junius Henderson",1906-08-31,,,,,"United States of America",US,Colorado,,,Hessie,"Hessie, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-101-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/101?oldid=3614587",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Ficus,Ficus,"Feby 9, 1907","Junius Henderson",1907-02-09,,,,,"United States of America",US,Colorado,,,"Marshall Station","Marshall, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-102-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/102?oldid=3614588",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Baculites ovatus","Baculites ovatus","Feby 12, 1907","Junius Henderson",1907-02-12,,,,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-102-B,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/102?oldid=3614588",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Inoceramus sp.",Inoceramus,"Feby 12, 1907","Junius Henderson",1907-02-12,,,,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-103-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/103?oldid=3581886",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Baculites,Baculites,"Feby 12, 1907","Junius Henderson",1907-02-12,,,,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-103-B,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/103?oldid=3581886",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,ovatus,"Baculites ovatus","Feby 12, 1907","Junius Henderson",1907-02-12,,,,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-103-C,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/103?oldid=3581886",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,compressus,"Baculites compressus","Feby 12, 1907","Junius Henderson",1907-02-12,,,,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-103-D,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/103?oldid=3581886",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Inoceramus barabini","Inoceramus barabini","Feby 12, 1907","Junius Henderson",1907-02-12,,,,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-103-E,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/103?oldid=3581886",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Scaphites nodosus","Scaphites nodosus","Feby 12, 1907","Junius Henderson",1907-02-12,,,,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-103-F,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/103?oldid=3581886",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Inoceramus vanuxemi","Inoceramus vanuxemi","Feby 12, 1907","Junius Henderson",1907-02-12,,,,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-103-G,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/103?oldid=3581886",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"I. Sagensis","Inoceramus sagensis","Feby 12, 1907","Junius Henderson",1907-02-12,,,,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-104-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/104?oldid=3614589",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Inoceramus barabini","Inoceramus barabini","Feby 12, 1907","Junius Henderson",1907-02-12,,,,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-104-B,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/104?oldid=3614589",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Eudoceras,Eudoceras,"Feby 12, 1907","Junius Henderson",1907-02-12,,,,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-104-C,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/104?oldid=3614589",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"I. sagensis","Inoceramus sagensis","Feby 12, 1907","Junius Henderson",1907-02-12,,,,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-104-D,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/104?oldid=3614589",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"I. vanuxemi","Inoceramus vanuxemi","Feby 12, 1907","Junius Henderson",1907-02-12,,,,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-104-E,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/104?oldid=3614589",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Ostrea inornata","Ostrea inornata","Feby 12, 1907","Junius Henderson",1907-02-12,,,,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-105-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/105?oldid=3581891",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Ostrea,Ostrea,"Feby 17, 1907","Junius Henderson",1907-02-17,,,,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
